"index","listing_id","price","nbhood_full","host_name","last_review","description","room_type"
"7654","14838160","65 dollars","Brooklyn, Fort Greene","Mallary","May 22 2019","Bedroom in Beautiful Fort Greene Home","PRIVATE ROOM"
"7655","14838808","129 dollars","Manhattan, SoHo","Scott","May 22 2019","Private Bed/Bath in SOHO Townhouse +Office/Deck!!!","Private room"
"7656","14839106","113 dollars","Brooklyn, Williamsburg","Kaitlyn","June 19 2019","Modern Private Room-L Train in front of building!","private room"
"7657","14839830","100 dollars","Queens, Flushing","Harvey","June 24 2019","Modern Spacious Private One bedroom Free Parking.","Entire home/apt"
"7658","14839995","175 dollars","Brooklyn, Park Slope","Michael","May 06 2019","3 BR & Bath Sunny Quiet Entire Floor Brown","entire home/apt"
"7659","14840822","200 dollars","Manhattan, Midtown","Leah","July 01 2019","East midtown, Steps from the UN +GC","Private room"
"7660","14841128","152 dollars","Brooklyn, Bedford-Stuyvesant","Valerie","June 24 2019","Cozy Quiet/NYC, Brooklyn apt next to subway!!","Entire home/apt"
"7661","14841838","140 dollars","Queens, Jackson Heights","Nicholas","June 24 2019","Jackson Heights 2 bedrooms housing","Entire home/apt"
"7662","14842991","95 dollars","Manhattan, Upper East Side","Caroline","June 26 2019","Sunny Upper East Side Escape","private room"
"7663","14843464","80 dollars","Brooklyn, Greenpoint","Krzysztof","June 08 2019","Large studio in Williamsburg, 4B","ENTIRE HOME/APT"
"7664","14843553","215 dollars","Manhattan, Chelsea","Eyal","July 01 2019","Beautiful Alcove Studio in West Midtown","entire home/apt"
"7665","14850904","140 dollars","Brooklyn, Sunset Park","Remy","June 30 2019","Sunny, Beautiful 2BR in Park Slope South","ENTIRE HOME/APT"
"7666","14854002","76 dollars","Queens, Sunnyside","Vicky","June 16 2019","Master bedroom with king size bed and private bath","Private room"
"7667","14854013","150 dollars","Queens, Sunnyside","Eliana","June 09 2019","1 Bedroom apartment in Woodside, NY","Entire home/apt"
"7668","14854430","195 dollars","Manhattan, East Village","Jackie","June 05 2019","Apartment in Center of East Village","Entire home/apt"
"7669","14854453","49 dollars","Manhattan, Upper East Side","David","June 01 2019","Small room in great neighborhood","Private room"
"7670","14856799","50 dollars","Queens, Flushing","Amy","April 15 2019","纽约之家(SunnyHome3)","Private room"
"7671","14858544","90 dollars","Manhattan, Chelsea","Gina","June 22 2019","BEST AREA IN CHELSEA. MODERN. COMPACT. HIGH LINE!!","Entire home/apt"
"7672","14864014","155 dollars","Brooklyn, Crown Heights","Alex","June 18 2019","Ultramodern Luxury 1 BR w/ Terrace, Crown Heights","entire home/apt"
"7673","14868631","136 dollars","Brooklyn, Bedford-Stuyvesant","Stephanie","June 26 2019","Cozy Bed Stuy Getaway","Entire home/apt"
"7674","14868857","80 dollars","Brooklyn, Williamsburg","Krzysztof","April 21 2019","Entire studio in Williamsburg","entire home/apt"
"7675","14871736","239 dollars","Brooklyn, Boerum Hill","Alicia","April 28 2019","An Urban Oasis in the Heart of Downtown Brooklyn","Entire home/apt"
"7676","14878046","150 dollars","Manhattan, Chinatown","Erin","July 01 2019","Light Filled Chinatown Apartment","Entire home/apt"
"7677","14880613","300 dollars","Manhattan, East Village","Tamar","May 26 2019","Cute, central East Village apt","Entire home/apt"
"7678","14881637","125 dollars","Manhattan, Midtown","Mor","May 04 2019","Lovely 1 BR in Prime Location on E 26 & 3 - NYC","Entire home/apt"
"7679","14882046","200 dollars","Manhattan, Harlem","Heidi","June 21 2019","Harlem Comfort and Style","Entire home/apt"
"7680","14882309","100 dollars","Brooklyn, Flatbush","Sidney","June 19 2019","Sid's Victorian Peaceful Haven","Private room"
"7681","14883818","50 dollars","Queens, Ridgewood","Vytaute","June 26 2019","Cozy and close to Manhattan","entire home/apt"
"7682","14885186","50 dollars","Brooklyn, Bedford-Stuyvesant","Josh","June 26 2019","Huge Brownstone! Private Room! Clean! City in 15!","private room"
"7683","14886600","198 dollars","Manhattan, Midtown","Meg","June 30 2019","Midtown East Studio Apt ~ Private, Cozy & Bright","Entire home/apt"
"7684","14887088","200 dollars","Queens, Rockaway Beach","Nancy","June 08 2019","BEACH BLOCK IN ♡ OF ROCKAWAY, NYC","ENTIRE HOME/APT"
"7685","14888012","55 dollars","Brooklyn, East New York","Kathleen","June 08 2019","Brooklyn Vibe","Private room"
"7686","14892623","80 dollars","Staten Island, South Beach","Tanya","May 05 2019","Cozy Space w/ Separate Entrance","private room"
"7687","14899111","415 dollars","Manhattan, West Village","Barbara","July 01 2019","2 bed/2 bath floor - unique West Village townhouse","entire home/apt"
"7688","14909867","99 dollars","Queens, Forest Hills","Julia","June 10 2019","Beautiful basement apt in Forest Hills, Queens","private room"
"7689","14911628","180 dollars","Manhattan, Hell's Kitchen","Val","June 30 2019","Modern 1BR Apt in the Heart Of NYC","entire home/apt"
"7690","14911767","180 dollars","Brooklyn, Park Slope","Stephen","March 04 2019","Beautiful Park Slope apartment in great location!","ENTIRE HOME/APT"
"7691","14912574","100 dollars","Brooklyn, Flatbush","Lio & Kim And Yotam","March 22 2019","Spacious Living in Ditmas Park","entire home/apt"
"7692","14913197","56 dollars","Brooklyn, Greenpoint","Manny & Gemma","June 15 2019","Serene & Clean Cuartito with Garden View","private room"
"7693","14913358","98 dollars","Brooklyn, Bedford-Stuyvesant","Evan","June 30 2019","Brooklyn Gem: Stylish & Family Friendly","Entire home/apt"
"7694","14913941","93 dollars","Brooklyn, Crown Heights","Loretta","May 25 2019","Crown Heights and Cozy Self-Catering","Entire home/apt"
"7695","14914048","60 dollars","Manhattan, Washington Heights","Rachel","June 18 2019","Spacious Private Bedroom, 10 min to Central Park","Private room"
"7696","14914739","250 dollars","Brooklyn, Bedford-Stuyvesant","Andres&Ine","June 29 2019","Duplex apartment in the heart of Brooklyn","Entire home/apt"
"7697","14915099","225 dollars","Brooklyn, Williamsburg","Jason","April 21 2019","Studio In Williamsburg w/ Amazing View Waterfront","Entire home/apt"
"7698","14916806","249 dollars","Brooklyn, Williamsburg","Logan","June 23 2019","Voted “Best of Williamsburg” / 1000 sqft Loft","Entire home/apt"
"7699","14917475","85 dollars","Brooklyn, Bushwick","Caroline","February 28 2019","RENOVATED 2-Bedroom, Near subway, comfy & cosy!","Entire home/apt"
"7700","14917765","30 dollars","Bronx, Kingsbridge","Eduardo","June 12 2019","Kingsbridge Heights, The Bronx, NY.","PRIVATE ROOM"
"7701","14918238","60 dollars","Brooklyn, Bedford-Stuyvesant","Sharon","July 04 2019","Beautiful Sunny Small Room","Private room"
"7702","14918404","80 dollars","Brooklyn, Flatbush","Sidney","June 17 2019","Sid's Victorian Quiet Hideaway","private room"
"7703","14926631","129 dollars","Manhattan, Hell's Kitchen","Lisa","July 05 2019","Cozy Room Right Next to Central Park","private room"
"7704","14926698","250 dollars","Brooklyn, Vinegar Hill","Phillip","June 06 2019","DUMBO couch with A/C near the Brooklyn Bridge","Shared room"
"7705","14932887","199 dollars","Manhattan, Hell's Kitchen","Kara","May 10 2019","Luxury Studio Apt Overlooking the Hudson River","Entire home/apt"
"7706","14933521","129 dollars","Manhattan, Harlem","Esi","July 01 2019","Sunny 1 Bedroom in Harlem","Entire home/apt"
"7707","14935001","105 dollars","Queens, Sunnyside","Odi","June 16 2019","Quaint Studio. 20 mins to City","Entire home/apt"
"7708","14945219","102 dollars","Brooklyn, Bushwick","Julia","June 26 2019","Sunny Art Loft in Bushwick, Brooklyn + 1 Cute Cat","ENTIRE HOME/APT"
"7709","14949281","40 dollars","Manhattan, Theater District","Adam","June 19 2019","The best deal, really close to Times Square","private room"
"7710","14949923","120 dollars","Manhattan, Upper West Side","Aimee","June 24 2019","Luxury Apartment one block from Central Park","Private room"
"7711","14952053","70 dollars","Brooklyn, Cypress Hills","Ann","June 30 2019","Private natural light oasis with Super Host!!","Private room"
"7712","14959206","145 dollars","Brooklyn, Williamsburg","Dennis","June 26 2019","Cozy Modern Townhouse Studio Williamsburg BK","entire home/apt"
"7713","14961122","86 dollars","Brooklyn, Bedford-Stuyvesant","Giorgia","May 31 2019","Spacious studio with private garden in Brooklyn","Entire home/apt"
"7714","14963583","70 dollars","Manhattan, Harlem","Gilles","January 01 2019","Room in South Harlem near Central Park","Private room"
"7715","14966184","85 dollars","Manhattan, East Harlem","Jack","June 28 2019","Stay in a beautiful apartment&experience Harlem!","Private room"
"7716","14967881","225 dollars","Manhattan, Upper East Side","David","June 07 2019","Luxurious Studio by Central Park - Newly Renovated","Entire home/apt"
"7717","14967994","100 dollars","Brooklyn, Canarsie","Natasha","June 26 2019","Seaview Studio in  Brooklyn New york.","ENTIRE HOME/APT"
"7718","14968000","218 dollars","Brooklyn, Park Slope","Saif","July 08 2019","Spacious Comtemporary 3BR Apartment","Entire home/apt"
"7719","14968436","55 dollars","Manhattan, Harlem","Ricardo","May 27 2019","Gorgeous room in Historic Harlem street","Private room"
"7720","14968939","90 dollars","Brooklyn, Williamsburg","Daniela","June 16 2019","Peaceful cove in Williamsburg!","Private room"
"7721","14969217","105 dollars","Brooklyn, Bushwick","Lidia","May 20 2019","Gorgeous brand new apartment in Bushwick","Entire home/apt"
"7722","14972714","195 dollars","Manhattan, Harlem","George","June 23 2019","Charming Harlem Townhouse Minutes from Midtown","ENTIRE HOME/APT"
"7723","14976368","150 dollars","Brooklyn, Williamsburg","Dana","June 15 2019","Cozy apt. Heart of Williamsburg NYC","Entire home/apt"
"7724","14981124","50 dollars","Brooklyn, Bedford-Stuyvesant","Josh","June 07 2019","Nice Private room in quiet 2 level Brownstone!","Private room"
"7725","14981522","70 dollars","Brooklyn, Greenpoint","Jonathan","July 05 2019","Peaceful room in Artsy W'burg 3br","Private room"
"7726","14982260","180 dollars","Queens, Astoria","Adrian","June 30 2019","Newly renovated 1-bm apt with a wooden deck.","Entire home/apt"
"7727","14982907","65 dollars","Queens, St. Albans","Nickesha","May 11 2019","Comfy Private Bedroom-JFK (8 mins)","Private room"
"7728","14983453","69 dollars","Manhattan, Harlem","Eliahu","July 02 2019","127 St & Convent Av NYC ABCD RM 3","PRIVATE ROOM"
"7729","14987023","40 dollars","Brooklyn, Prospect Heights","Brooklyn&   Breakfast    -Len-","July 06 2019","Cozy 3rd floor room at Brooklyn&Breakfast","Private room"
"7730","14987516","85 dollars","Queens, Rosedale","Clif","January 07 2019","Musa Property","Entire home/apt"
"7731","14988596","69 dollars","Manhattan, Upper East Side","Michelle","July 03 2019","Convenient Modern 1 Bedroom Apt. Upper East Side","Entire home/apt"
"7732","14989532","270 dollars","Manhattan, East Harlem","Iryna","June 16 2019","East Harlem: Spacious 3BR","entire home/apt"
"7733","14989615","53 dollars","Queens, Elmhurst","Jazzy","July 07 2019","Cheap $45/night@15 minuets to Mahattaton","PRIVATE ROOM"
"7734","14991887","100 dollars","Brooklyn, Bedford-Stuyvesant","Peter & Nora","June 23 2019","Brownstone Apartment on Tree Lined Street","entire home/apt"
"7735","14994076","299 dollars","Bronx, Eastchester","Vie","May 21 2019","Dominiques NYC 4Bedrm crashpad**Stay here**metro","Entire home/apt"
"7736","14995382","50 dollars","Brooklyn, East Flatbush","Beryl","June 16 2019","Large Victorian in Brooklyn - Downstairs 2 Beds","Private room"
"7737","15001872","70 dollars","Brooklyn, Bushwick","Donna","June 30 2019","Cozy Convenience in Bushwick","Private room"
"7738","15003711","78 dollars","Brooklyn, South Slope","Jaye (And Spike)","June 26 2019","@BrooklynWhisky's: Birdsnest-Guest Room","Private room"
"7739","15003721","50 dollars","Brooklyn, East Flatbush","Beryl","June 20 2019","Large Victorian in Brooklyn - Downstairs 1 Bed","Private room"
"7740","15003930","200 dollars","Manhattan, Upper East Side","Mor","February 02 2019","Best Upper East Side Studio","ENTIRE HOME/APT"
"7741","15004091","60 dollars","Brooklyn, Williamsburg","S.A.","June 21 2019","Cozy convenient Williamsburg bedrm!","PRIVATE ROOM"
"7742","15008979","75 dollars","Queens, Ozone Park","Elvin","June 30 2019","Cozy Room near Casino and Metro","Private room"
"7743","15009556","150 dollars","Brooklyn, Sunset Park","Roselle","June 22 2019","Modern & sunny 2BR Apt - 25 min to Manhattan","Entire home/apt"
"7744","15009618","129 dollars","Manhattan, Hell's Kitchen","Bianca","May 12 2019","Huge private bedroom in the heart of Times Square","private room"
"7745","15009751","220 dollars","Manhattan, Upper West Side","Lisa","June 10 2019","1 Bedroom 1 Bathroom with Ralph Lauren City Vibe","Entire home/apt"
"7746","15016999","105 dollars","Brooklyn, Crown Heights","Joe","June 19 2019","Crown Heights 1-Bedroom Near Parks and Museum","Entire home/apt"
"7747","15018397","125 dollars","Brooklyn, DUMBO","Anna","June 29 2019","Peaceful Room in Dumbo Art Loft Too","PRIVATE ROOM"
"7748","15024645","259 dollars","Brooklyn, Williamsburg","Jody","June 23 2019","Huge Historic Brooklyn Loft Minutes From Manhattan","Entire home/apt"
"7749","15024889","70 dollars","Queens, Ozone Park","Lucy","June 29 2019","WARM AND CHARMING 2 BED APARTMENT","entire home/apt"
"7750","15026994","65 dollars","Queens, Long Island City","Anu-Raga","May 11 2019","A large private room with indoor garden","Private room"
"7751","15028194","180 dollars","Brooklyn, Crown Heights","Zachary","June 14 2019","Stylish, Comfortable, and Affordable in Brooklyn","entire home/apt"
"7752","15033685","168 dollars","Manhattan, Upper West Side","Shelley","June 22 2019","Authentic Living in Manhattan","Entire home/apt"
"7753","15035050","142 dollars","Manhattan, Nolita","Corporate Housing","March 26 2019","HEART OF SOHO UPDATED 1 BR","Entire home/apt"
"7754","15037251","99 dollars","Manhattan, Upper West Side","Desi","July 01 2019","PRIVATE ENTIRE FLOOR -NEXT TO Central PARK  !","Private room"
"7755","15038469","45 dollars","Brooklyn, Gowanus","Andrew","June 21 2019","Prime Park Slope Room (10 min. train to Lower NYC)","Private room"
"7756","15039238","77 dollars","Manhattan, Harlem","Arthur","January 01 2019","Comfortable 1 and 1/2 Bedroom With Private Patio","ENTIRE HOME/APT"
"7757","15040421","55 dollars","Manhattan, East Harlem","Vivian","May 15 2019","Private Cozy, Comfy & Bright Room!","Private room"
"7758","15041647","60 dollars","Queens, Corona","Nixie & Hai","July 03 2019","Private Bedroom in NYC w/ SUPERHOST.","Private room"
"7759","15042314","40 dollars","Brooklyn, Bedford-Stuyvesant","Ryan","July 06 2019","Huge, Sunny Apartment on Bushwick/Bed Stuy Border!","Entire home/apt"
"7760","15042361","68 dollars","Queens, Jamaica","Karlene","January 03 2019","Airports Sleep Inn","Private room"
"7761","15043534","55 dollars","Queens, Sunnyside","Nurcan","July 01 2019","Private room in Sunnyside 2 46th St","Private room"
"7762","15043788","45 dollars","Queens, Sunnyside","Nurcan","July 01 2019","Private Room in Sunnyside 3","Private room"
"7763","15043817","50 dollars","Queens, Sunnyside","Nurcan","May 29 2019","Private room in Sunnyside 1","Private room"
"7764","15048516","54 dollars","Queens, Sunnyside","Oliver","June 15 2019","Full 1-bedroom near subway into midtown Manhattan","ENTIRE HOME/APT"
"7765","15049253","70 dollars","Queens, St. Albans","Nickesha","May 21 2019","Queens Comfy Private Room (JFK-8mins) with porch","PRIVATE ROOM"
"7766","15052112","584 dollars","Manhattan, Midtown","Emanuel","April 12 2019","FLATIRON""""GRAND PANORAMA""""LUXURY~3 BR W/Roof Deck","entire home/apt"
"7767","15052455","55 dollars","Brooklyn, Bedford-Stuyvesant","Kimberly","May 28 2019","XL Sunny, NYC Flat Close to Train, Cafes & Shops","PRIVATE ROOM"
"7768","15053143","350 dollars","Manhattan, East Harlem","Adam","July 01 2019","Gigantic 2-Story Skylight Loft—2 Blocks To Subway","Entire home/apt"
"7769","15054617","43 dollars","Queens, Edgemere","Stat","February 09 2019","Home 4 Medical Professionals - The ""Syncope""","private room"
